timestamp,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_ax,ref_ay,ref_az
7.1049e-05,2.031734555978469,3.2178906869743504,1.9119403933563546,1.507964467712792,-0.00013463530025498315,0.6283185282136633,-0.00016918770807796443,-1.8949640374563799,-7.049487836581851e-05
0.005444288,2.039837145454934,3.217862608242044,1.9153164723048817,1.5079291829371375,-0.01031664952998157,0.6283038262238074,-0.012964284149220276,-1.894919697299588,-0.005401785062175115
0.010361433,2.0472516479871663,3.2177889721934627,1.9184058483599786,1.5078366491494326,-0.019633988204095298,0.6282652704789303,-0.024672797241061778,-1.894803415912523,-0.01028033218377574
0.020679474,2.0628078190914017,3.217485532735248,1.9248875863200767,1.5074553358803375,-0.039182449347715885,0.6281063899501407,-0.04923811800817536,-1.894324243526561,-0.020515882503406403
0.030303478,2.0773129413956806,3.217020723415622,1.9309313872801928,1.5068712392627948,-0.05741012361593331,0.6278630163594978,-0.07214368903739919,-1.8935902460694973,-0.030059870432249662
0.040277243,2.0923381393096134,3.2163539611774117,1.937191886410998,1.506033361123094,-0.07629134416999095,0.6275139004679559,-0.09587053055077362,-1.8925373373461822,-0.03994605439615568
0.050724506,2.1080663821188836,3.2154536690373288,1.9437453209148607,1.5049020206537467,-0.09605603699538294,0.6270425086057279,-0.12070757606305776,-1.8911156529832982,-0.0502948233596074
0.060354948,2.1225533025129684,3.214440934443606,1.9497815377457295,1.5036293808298755,-0.1142608380686617,0.6265122420124482,-0.14358440378780823,-1.8895164066147625,-0.05982683491158677
0.070484638,2.137776824139189,3.2131865979165743,1.9561246717566547,1.5020531350624953,-0.13339127954974167,0.6258554729427064,-0.16762442555456433,-1.8875356377655408,-0.06984351064773514
0.080465317,2.1527595925303307,3.2117612860667277,1.9623674919196303,1.5002620353678744,-0.15221918159296094,0.625109181403281,-0.19128426505115867,-1.8852848755085536,-0.07970177710464946
0.090512514,2.167822965705667,3.2101367957167515,1.9686438974093539,1.4982206405881495,-0.1711483745953283,0.6242586002450623,-0.21507139052100696,-1.8827195831713295,-0.0896130793837529
0.100557566,2.1828614197440293,3.2083226622184604,1.9749099199253382,1.495940933199804,-0.19004625328663474,0.623308722166585,-0.23881916526702268,-1.8798548183779054,-0.09950798552792613
0.110236406,2.1973288495561056,3.2063952290307647,1.98093801568037,1.4935188492227043,-0.20822656177221266,0.6222995205094601,-0.2616652146983378,-1.8768111378863717,-0.10902717279097408
0.120260477,2.212286446471769,3.2042137147697645,1.9871703477285632,1.49077747755228,-0.22702283240645538,0.62115728231345,-0.2852853049941068,-1.873366228646146,-0.11886887708087784
0.130226612,2.2271291800550315,3.2018581999643168,1.9933548200549223,1.4878174503489934,-0.24567476152020218,0.619923937645414,-0.3087240103857166,-1.8696465487596379,-0.12863500432738192
0.140468359,2.2423504179692006,3.1992440752536364,1.9996970025191596,1.484532444354337,-0.2648023332040807,0.6185551851476405,-0.33276042585895055,-1.8655184884797134,-0.1386501774412294
0.150302648,2.2569332764852734,3.196549789845444,2.0057731935675234,1.4811467054563163,-0.2831276936770543,0.6171444606067985,-0.355788752993462,-1.8612638435001154,-0.14824531374727587
0.160290003,2.2717078818538483,3.1936293405259844,2.0119292791377625,1.4774767606054384,-0.30169401035129545,0.6156153169189328,-0.3791198746206691,-1.8566520547870764,-0.1579666144252788
0.170544624,2.2868384934251016,3.190438049551864,2.018233700625785,1.4734664660935328,-0.3207076976139235,0.6139443608723053,-0.4030131787094395,-1.8516125700761425,-0.1679221577955998
0.180340528,2.30125272866459,3.1872076680727996,2.0242396319755716,1.4694070490043647,-0.33882115982811983,0.6122529370851519,-0.42577522663871775,-1.8465113561140676,-0.17740634443279907
0.190199613,2.3157186743075533,3.1837775461732853,2.0302671093268065,1.4650966307001922,-0.35699960325178554,0.6104569294584135,-0.4486189323641121,-1.8410947247227527,-0.18692455515171338
0.200345516,2.3305599099307943,3.1800608016969827,2.036450957503157,1.460426031843383,-0.3756496499734531,0.6085108466014096,-0.472055272272071,-1.8352254771001861,-0.1966896967800296
0.210250854,2.345002392124235,3.1762499299566054,2.0424686584170906,1.4556371491780462,-0.39379860835685865,0.6065154788241859,-0.49486192600311646,-1.8292075896600557,-0.20619246916796521
