timestamp,obs_dx,obs_dy,obs_dz
2.3365e-05,-0.16985651008991087,0.003537409929133807,-3.058901681463521
0.006385803,-0.2163758417918231,0.004507695603964348,-1.6990449861727295
0.01647067,-0.2760086607096567,-0.05041775514768551,-1.8882342792436977
0.026867866,-0.28172843728531904,-0.14125372521566576,-1.625811392514389
0.036607027,-0.2700318595308935,-0.23309015449070686,-1.5551740612095357
0.046396732,-0.2530013693968941,-0.3131389985009374,-1.425226770085044
0.056432247,-0.2794275714634791,-0.3449439829849613,-1.3173876608453
0.066988468,-0.27558061006287915,-0.38634939006482427,-1.2288206426045185
0.076583624,-0.2633703177758871,-0.42354359946627873,-1.147104201264604
0.086797714,-0.2807081242728073,-0.43632477745318493,-1.1646415081232646
0.096532106,-0.2758302595708797,-0.4524126369943734,-1.0513283252401187
0.106609821,-0.2650651526618504,-0.4649688650710637,-1.0051249179379116
0.116389989,-0.26717345233575573,-0.4495177406952142,-1.0453349319060101
0.126449108,-0.2597888702288751,-0.444915187738377,-0.943343840045995
0.136556148,-0.25053442418506966,-0.4412842761786151,-0.9104836216733243
0.146871805,-0.2414581556941116,-0.43534592925025417,-0.8535164357454332
0.156789302,-0.26155028872926556,-0.40102694705308284,-0.8880463206408833
0.167274952,-0.26224905964276884,-0.3812939971039275,-0.8052838841387733
0.176613807,-0.25753223123178387,-0.3650488478554379,-0.7769323145821648
0.186490059,-0.2727358900118749,-0.32133617243129464,-0.7910658566943212
0.196463346,-0.2723799438802766,-0.29569691863670006,-0.7240675880644178
0.206498146,-0.267791281476853,-0.27523401214654586,-0.6956743824289402
0.216621399,-0.25964582981860196,-0.19376517631848705,-0.7095671235377456
0.22655034,-0.2533817633250893,-0.15610740965362022,-0.6475064585279298
0.236786604,-0.24858598159358403,-0.1329216158690767,-0.6237594913957731
0.247171878,-0.24478049233927723,-0.11416389503292806,-0.5835011355312739
0.256460189,-0.21940392755932697,-0.019076324888622674,-0.5613990832869208
0.266547441,-0.21077381214427063,0.02177246665061324,-0.5167454356351737
0.276516914,-0.20810143876284198,0.04436105523922045,-0.48790392636931906
0.286544561,-0.19429828989207476,0.12330376149389363,-0.42384850444681843
0.29639697,-0.19127712508538916,0.15659041737621493,-0.4007601571636582
0.306921243,-0.1919386522491235,0.17526420989969851,-0.368665405221428
0.317314624,-0.16692555735056808,0.21945516939058465,-0.27446216596023465
0.326492309,-0.16179645890834315,0.24250647749749293,-0.27276699348167827
0.33644104,-0.1631077769701886,0.25993808334981877,-0.2413284319482421
0.346442699,-0.16666370172441175,0.27647829264322277,-0.22230578096655507
0.356393575,-0.14058767871800631,0.3494934427481836,-0.11227526777298627
0.366499185,-0.136193315518911,0.3840632707479493,-0.13114515556678408
0.376645565,-0.13861719596904593,0.40627303856689945,-0.1051606654901966
0.38651967,-0.1077139508681861,0.46089710833281544,0.009350965793772727
0.39634037,-0.10306573972914423,0.4893000997817355,-0.025692273059820706
0.406764745,-0.1065953042876314,0.5096913212553746,-0.005708882174886415
0.416491747,-0.05946218944840104,0.4789428624990053,0.14760390148745528
0.426421165,-0.05143417695831323,0.48452605925022424,0.0828021235789132
0.436515808,-0.05484528880397478,0.503871883694279,0.10323241653997624
0.446408033,-0.06214826172751805,0.5292479129347282,0.09059768357696726
0.456418275,-0.027843603316131754,0.47989232290483885,0.24843574235524254
0.466453313,-0.023772501222831463,0.4882183206206663,0.1723257500123525
0.476574182,-0.027901699274728395,0.5166513993033626,0.19130406051463028
0.486432314,0.026794129844928835,0.4531844595669375,0.2888851415855757
0.496554136,0.03651983533422054,0.4646411224745141,0.23374764512659585
0.50693345,0.033215822479010795,0.5011712716351154,0.2390466557165326
0.517888069,0.06939375171824412,0.39714007083672526,0.3340989202009336
0.526422739,0.07269683226843837,0.404240549056393,0.27554705802833235
0.536514282,0.06701740956929113,0.4483929711756312,0.2776354380533443
0.546764612,0.05857335802068815,0.5038809871441076,0.25657755045297054
0.556390762,0.07617507345594297,0.39230492659756505,0.3572545758107185
0.566380024,0.07542229660209367,0.4026725482999239,0.2929201535941103
0.57642579,0.0703582258888753,0.45235041249045443,0.29368688010340194
0.586575508,0.12300494157288336,0.3022737449231352,0.37513335636471373
0.596404552,0.13307747361811414,0.30936096395819407,0.3148732065062265
0.606445074,0.1307219689995422,0.36748775677175216,0.31017764869833025
0.616472959,0.14623307064778504,0.07767207973377038,0.4156089997613037
0.626791477,0.14463410915608493,0.054470299691464615,0.3416335627308007
0.637268304,0.13912955114871936,0.12065217329730098,0.3379115734349211
0.646583795,0.13270788539062117,0.2162367772467627,0.3067826787755147
0.656518459,0.14180915059340538,0.04104226794641768,0.4037495399048941
0.666410684,0.14050574427125284,0.06031005359771346,0.3292209726088018
0.676968336,0.13706966722997616,0.14152217442180204,0.322689298000467
0.686433315,0.15069695741734943,-0.058935022321936925,0.42236039264498526
0.696901798,0.1517892150836201,-0.04202341057176981,0.3433092342545985
0.707147836,0.1498124171866967,0.04344343508971646,0.33611955222272694
0.716467857,0.14689236243016757,0.14917230096404624,0.30048259771935715
0.726458549,0.14894020968398697,-0.06947735538625589,0.4360969886937438
0.736428737,0.14758119552411125,-0.060047495691979966,0.3394162954382859
0.746791839,0.14597837334892375,0.021395162216358718,0.3371851408415984
0.756460905,0.13391455450537462,-0.21542102908397895,0.45049384491479677
0.766766548,0.12966228946584132,-0.2051024132416398,0.3613207140782584
0.776435136,0.1286161712883331,-0.115750929312405,0.3545874119327031
0.786480665,0.12176062558313491,-0.3492139948777587,0.47172701691066
0.796370268,0.12050036039922654,-0.33392491215181785,0.37975300939695633
0.806671857,0.12148207226172117,-0.23829744481019,0.3729847382530076
0.816657066,0.12319468362636457,-0.1194998546525288,0.3319508642261563
0.82651782,0.109548846276633,-0.41342849384005137,0.5205997585832083
0.836532116,0.10700295779298291,-0.4220351369905091,0.39795085255251095
0.846558809,0.10886339723541462,-0.33630925088465624,0.40357400393320386
0.856515884,0.06792133257223655,-0.5254108939884785,0.5453118641542324
0.866394519,0.05931854103439117,-0.49724281772369083,0.44369325415589006
0.876442432,0.0618081129443867,-0.3985268866238163,0.4434299895210223
0.886393547,0.04568314968162987,-0.5651698300042161,0.5942137631627668
0.896351337,0.04667532182807958,-0.5326487831589217,0.49220837289514563
0.906459808,0.053352953107747556,-0.4362675883573537,0.49524580749260183
0.91646862,0.061496900254735073,-0.3213213675587736,0.45580052175713004
0.926764488,0.07748371587054236,-0.5005486587571606,0.6037155334395851
0.936895609,0.08678382531759381,-0.4813824323713097,0.5040860573468268
0.946527958,0.09388253990181249,-0.3991055922402744,0.5063450609806267
0.957850217,0.07294608930695676,-0.6388064741980954,0.6756476202697561
0.966377496,0.07021394681771119,-0.6425393357958732,0.5709336158637373
0.976771831,0.07371714516613911,-0.5680781425453509,0.5794852797592425
0.986533165,0.07918428542776311,-0.4673995868224544,0.5428069249238044
0.997030019,0.05591104124210372,-0.5648755052539265,0.6574904096784406
1.006713628,0.05318788553719596,-0.52647297815471,0.5759499456635857
1.016894817,0.05706001410393069,-0.44694686808238904,0.5747951977194978
1.026495695,0.06299499173382733,-0.35672909536250613,0.5406050559088111
1.036582708,0.031073111039479434,-0.532012910292248,0.6983530167318105
1.0464611050000001,0.026252714400334755,-0.5285091466623235,0.5994830196858824
1.056699276,0.03029180492074917,-0.46930582427871426,0.6062353791482659
1.066531658,0.007637821875742856,-0.5775710267773193,0.7157300865475956
1.076377153,0.006836698303242974,-0.5542968199426856,0.6386486732398288
1.086704731,0.012863548456933115,-0.49151599429104464,0.6388786970916625
1.096425056,0.0004632406339062428,-0.5939025422336794,0.7571228264736882
1.106456279,0.0028086816916347754,-0.5731462796501415,0.6785292426149774
1.116469621,0.009524121864234222,-0.5158753391162276,0.6816513746545749
1.126574993,0.01722218619457126,-0.44806637400880756,0.6515789278593878
1.136920452,-0.00961426509637802,-0.5410925197552173,0.7888163306639221
1.146492004,-0.012467471756468451,-0.5252963988892221,0.7031722087723639
1.156600475,-0.007876609324286996,-0.47911438757699043,0.7095789147158011
1.16663146,-0.006280139503062108,-0.5145325417584188,0.7907960708037192
1.176627636,-0.0006403126219017758,-0.48611275860650127,0.7291361305857046
1.186469078,0.005792065154092949,-0.4413037266761074,0.7268394372389912
1.196425199,0.006021696517281813,-0.48747178697621774,0.8312017640286291
1.206507444,0.009837905616224971,-0.4682383995806275,0.7607512404937646
1.216606617,0.014422234894876436,-0.43278311910842077,0.7632103396934138
1.226431131,0.018859256168856368,-0.39336325350287926,0.7361734947630636
1.236856937,0.01946652251026173,-0.4333100680591898,0.8627892333258225
1.246587515,0.021964413336977344,-0.41987336406279335,0.7830741814528592
1.2563722130000001,0.025791016368327653,-0.3949251157588032,0.7897408510032975
1.266498088,0.01082927689772247,-0.3985000178209267,0.8935526257217915
1.276428699,0.009263680895416772,-0.3800378147343141,0.8246584767588534
1.286417246,0.012909601682146553,-0.3596016117736305,0.8289748351059246
1.296421289,0.02145371609295478,-0.350931243936231,0.9173764978754755
1.306748867,0.02767880186489611,-0.3351895971692429,0.8559696459242959
1.316465854,0.03370334607774593,-0.32232258600145913,0.8581754839639083
1.327973842,0.05288638498370615,-0.3087792824746191,0.9290471411943027
1.336402893,0.061309890251318014,-0.2977678343177046,0.8752789531587959
1.347289562,0.06669029125934378,-0.2923937189638522,0.8741848185700227
1.35653162,0.07044235216114084,-0.289083577843985,0.8519424797557198
1.367391348,0.07015735474824668,-0.27332092038377775,0.941169027637904
1.376442432,0.07149359127003235,-0.2667316421445536,0.8784959880978372
1.3869059080000001,0.07397192285560811,-0.2677889949909824,0.8797614038826314
1.3963565820000001,0.07914100674311723,-0.2365524415399669,0.954030475484424
1.406441211,0.08230433941507323,-0.2303578884769793,0.8973307199120056
1.416387558,0.0853125353229783,-0.23708455833707798,0.896651526688228
1.4263813490000001,0.0957439671828339,-0.18828424683988698,0.9943819883656706
1.436427831,0.10015380138801094,-0.18244066731387487,0.9279242487537479
1.446415662,0.1031721579731815,-0.19652851104569016,0.9319736102497185
1.456470012,0.10539100556971004,-0.2162832617641784,0.9077780574662027
1.466960668,0.09044663477118901,-0.1738567563521768,0.9856192265718149
1.476987362,0.08725010795453393,-0.1742962168908222,0.9271987622576736
1.48679924,0.08831574665452818,-0.19296223650201205,0.9265276906711857
1.4965875149999999,0.10048231130067098,-0.13253041195520188,0.984906683747582
1.506458759,0.10594716756531918,-0.13222679356816303,0.9340714744943215
1.516961574,0.10941621418075137,-0.15595247829369788,0.9303309940995431
1.526760101,0.10297703038131216,-0.10881997265059379,0.9927868074406887
1.536428213,0.10234049136783778,-0.1171316064838075,0.9399264447294695
1.546518802,0.10380034335854627,-0.14734540447251984,0.9367829773114513
1.556390285,0.10589077494964003,-0.18267124763400833,0.9134125804201256
1.566433191,0.12321467036608577,-0.1324561419076274,0.9780667133987564
1.576481819,0.12930270634719224,-0.13935118680397934,0.9232023549219124
1.5864040849999999,0.13185187665080636,-0.16891019003163174,0.9194899359839341
1.5969240660000001,0.1235089647379704,-0.09153890307631452,0.9811986431667153
1.6071558000000001,0.12128999169067065,-0.09444942676562532,0.9272942307710956
1.616573572,0.12131139218046078,-0.1280259239343744,0.923341529715243
1.627282858,0.12826752132630004,-0.04894526782540841,1.0063577883308392
1.63641572,0.13099926505652484,-0.056516711929405924,0.9436569367736691
1.646379947,0.13313009607967777,-0.09840919786847287,0.9448098209976006
1.656555175,0.13483538503163306,-0.1492167882969484,0.9204729095339836
1.666398286,0.1364438926946639,-0.11381937897075714,0.9971774445588577
1.676424503,0.13763754640946907,-0.135061136093189,0.9378163406565911
1.6863791940000001,0.13950665460136946,-0.1784503097195242,0.9375675191304427
1.696579933,0.12084887526408991,-0.1164409704940485,1.0001240887730398
1.7067036629999999,0.1169921635242453,-0.13153831649514647,0.9474413568393094
1.7168366910000001,0.1186390132788824,-0.17597259380068592,0.945533188846521
1.727595806,0.10660107098263634,-0.11293788320033454,1.013307896083003
1.736505508,0.1062101664294588,-0.1312168658558458,0.9592163980369246
1.74650383,0.10997365481724472,-0.17994133009518487,0.9585993531183791
1.756631612,0.1149073542494169,-0.23565064264472244,0.9364540854357984
1.7665810579999999,0.11868634937633937,-0.17348919255363415,0.9972753345846753
1.7766768929999999,0.12279664237501894,-0.19022471740354693,0.9460216812127891
1.7865207189999999,0.1271461882904108,-0.2366012086521727,0.9439318786398904
1.796589851,0.11929181308139741,-0.17200588202190345,1.0043187312314328
1.806571006,0.11956261365717952,-0.19165479807305624,0.953828603504266
1.816586971,0.12264137206952391,-0.2425121264302738,0.9524588022851155
1.82637906,0.11475249808246817,-0.12284313399813765,1.034525609196744
1.836464882,0.11527529775605738,-0.13067661573092282,0.9758422788209402
1.846376419,0.11867419915529903,-0.1859144842161636,0.9799695204536953
1.856962204,0.12280685771845795,-0.25417385065511855,0.9586943328009053
1.8664271829999999,0.10977160890254219,-0.14280459353475805,1.0192874724420125
