timestamp,obs_dx,obs_dy,obs_dz
6.0797e-05,0.47203747770018906,-0.41694991514173035,-2.9955450331229794
0.004102945,0.6065529306385473,-0.5345101612883449,-1.6665895277732656
0.010796785,0.2399766870924712,-0.6151805003458457,-2.1017756992965486
0.019173622,-0.28647383789277553,-0.6912907254120232,-1.7667282613490123
0.028896332,-0.7677944005676303,-0.7393336334343139,-1.831004485356782
0.038888216,-1.140362673037647,-0.7712663119668527,-1.7453579402827453
0.049436569,-1.4053342854550013,-0.8171999017742336,-1.6651120774763437
0.058865309,-1.6169159215376996,-0.8369889131914586,-1.6443499619075308
0.068846226,-1.7920254367782622,-0.843797598495823,-1.6053496370587534
0.080661535,-1.906027713913303,-0.8332981199711009,-1.6907945877952315
0.088807583,-2.0290367080278466,-0.824396124401181,-1.6074334839994862
0.098701716,-2.147162816194954,-0.8134516637855862,-1.602783940167178
0.108619213,-2.258074120035428,-0.8005011342114885,-1.5690995671897778
0.118605137,-2.2302553659257995,-0.7560761938585735,-1.6350168954181052
0.12872982,-2.277432243564873,-0.7299525020755923,-1.5712175877628636
0.138623476,-2.3435512478791702,-0.7090016746329131,-1.5702267591966572
0.148731232,-2.4219694883568463,-0.7211082854341657,-1.5583993715895215
0.158763647,-2.489341438817318,-0.7096485287469931,-1.537566738872426
0.168613672,-2.548450650843181,-0.6886096335476063,-1.5265913740767778
0.179040194,-2.599476803088759,-0.6628793979735413,-1.5119127124578764
0.188801527,-2.5403053769998913,-0.5912238326729468,-1.4557326574494167
0.198613167,-2.5428203478767237,-0.5488477268849502,-1.460685234184612
0.20861125,-2.563087911999362,-0.5165251026057625,-1.4447177113624892
0.21860981,-2.321504584509754,-0.39327246315336184,-1.3460549096738443
0.228624821,-2.2562884230588325,-0.33898438090495675,-1.373719300805028
0.238708735,-2.2490454448523316,-0.30870049907920305,-1.352163746331419
0.248907566,-2.0172110200295283,-0.1754158386487381,-1.3041251928881281
0.258676529,-1.9551266849964573,-0.12522406671308248,-1.3130204651886885
0.268648386,-1.9487821764794693,-0.10319038707528944,-1.301106751384343
0.278811455,-1.96226128119052,-0.09057967571485251,-1.296826469472243
0.288741112,-1.6321142690233188,0.08335257797220871,-1.2293958155699092
0.298704624,-1.5425088191296683,0.14045480721127887,-1.2481457974652537
0.308691502,-1.5303017974580095,0.15874707191641635,-1.2334208809916434
0.319045305,-0.6653802482205895,0.37789881547541576,-1.1238044581792892
0.32860899,-0.4662601259536656,0.4404350740443337,-1.1614796635419766
0.338712216,-0.48284811139116646,0.4511759833835193,-1.1398260642228317
