timestamp,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_ax,ref_ay,ref_az
5.2929e-05,1.9507882319200114,2.6323858247836642,1.5159773214951282,0.7539822351937724,-5.014927593216878e-05,0.31415926518525245,-6.301943874053955e-05,-0.9474820204087867,-6.564524872436318e-06
0.003264188,1.9532094572623242,2.6323807784437787,1.5169861675445233,0.7539758937760475,-0.003092750775170313,0.3141586046202113,-0.003886465245863677,-0.9474740515482516,-0.000404840981237731
0.013141632,1.9606564311133976,2.6323040117172116,1.5200892118998623,0.7538794258623586,-0.012450894111973126,0.3141485556973511,-0.01564625498911967,-0.9473528263926706,-0.0016298737902869563
0.02304244,1.9681194871383192,2.632134308980883,1.5231994364874588,0.7536661711144603,-0.02182924690446224,0.3141263401183041,-0.027431440683382522,-0.9470848425729346,-0.002857741241411643
0.033070802,1.9756759449365626,2.6318677805799444,1.5263494445966475,0.7533312416479155,-0.031324971826911456,0.31409144603729044,-0.039364120546132905,-0.9466639577923075,-0.004101314597328287
0.043146371,1.9832639850066802,2.631504121454035,1.529513865319021,0.7528742541125684,-0.04086038420268205,0.31404382928112073,-0.05134667313360094,-0.946089690318776,-0.005350577824865687
0.053155183,1.9907965913780408,2.631047781066717,1.5326567822484587,0.7523007998692354,-0.050326136538141886,0.3139840668204214,-0.06324168833271336,-0.9453690664635659,-0.00659135169522722
0.063059568,1.9982443739000224,2.630502976242269,1.5357662579634332,0.7516161779355849,-0.0596852960807787,0.31391270413335454,-0.07500275507788241,-0.9445087451686688,-0.007818923503290925
0.073345422,2.0059712053558147,2.629839115848458,1.5389946821150429,0.750781946361102,-0.06939511885559628,0.3138257247063159,-0.08720447823669271,-0.9434604188543536,-0.00909345427190331
0.083788633,2.013806799365219,2.6290629823137,1.5422715109902296,0.7498066281967022,-0.0792416166861792,0.31372400460095023,-0.09957795233595157,-0.9422347979022772,-0.010387094459429692
0.093237638,2.020887114168362,2.6282721828677467,1.5452354095659886,0.7488128803047539,-0.08813900267444187,0.3136203284473479,-0.11075873731870309,-0.9409860174715311,-0.011557194716537387
0.103196144,2.028338485092438,2.6273478139410082,1.5483580060367388,0.747651284052975,-0.0975026715361415,0.3134990974764138,-0.12252547064132832,-0.9395263125711206,-0.012789946391359126
0.113114595,2.0357478090362013,2.6263345508426963,1.5514667822390293,0.7463779800906506,-0.10681350260405946,0.31336615415368535,-0.13422580603404297,-0.9379262316215906,-0.014017242042884228
0.123106241,2.04319845765636,2.625220518803342,1.554597105663427,0.7449780461423711,-0.11617626379188735,0.3132199245041998,-0.14599139874004127,-0.9361670227386203,-0.015253044196734941
