timestamp,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_ax,ref_ay,ref_az
2.6941e-05,1.8650389192213526,2.6270292755503153,1.5239037274366427,0.7539822364294563,-2.5526113163419654e-05,0.31415926531396954,-3.207705983556036e-05,-0.9474820219615929,-3.3413604000162565e-06
0.005588054,1.8692318650139,2.627014482753508,1.5256507990043533,0.7539636472527455,-0.005294537192670443,0.3141573289354276,-0.006653311659460556,-0.9474586621131965,-0.0006930575697478539
0.015152454,1.8764425969946883,2.626920509730767,1.5286554755762474,0.7538455572695945,-0.014355810239810205,0.31414502757885393,-0.018040043194286745,-0.9473102658637846,-0.0018792563344604382
0.025244236,1.8840491194811446,2.6267273995895124,1.5318256417714775,0.7536028879091543,-0.023914448304936893,0.3141197473576259,-0.030051782043777047,-0.9470053185517806,-0.003130787783765588
0.035201072,1.8915509344375512,2.6264423517922033,1.5349531049881253,0.7532446862827751,-0.033341507007191656,0.3140824277771601,-0.04189817338936236,-0.9465551891126058,-0.0043654607728564445
0.045303583,1.8991582547122405,2.6260572254912593,1.5381258820915142,0.7527607222996752,-0.04290114760257903,0.31403199848068336,-0.05391117205553345,-0.9459470220350422,-0.005618022967387765
0.055969953,1.9071841719471099,2.625545829603449,1.541475118920592,0.7521180832739869,-0.05298681265193329,0.3139650226440784,-0.06658519254578094,-0.9451394580182373,-0.006940248669330043
0.065120935,1.9140638513928079,2.6250213861452916,1.5443479007719807,0.7514590481878387,-0.06163207281419631,0.31389632316797483,-0.07744914687143613,-0.9443112901041969,-0.0080743774854835
0.07514596,1.9215931560625588,2.624356087870871,1.5474942927095199,0.7506230097192923,-0.07109367610904783,0.3138091507725089,-0.08933894823235074,-0.9432606931798354,-0.009316523234055058
0.085194826,1.9291313549884699,2.6235940715710306,1.550647227474925,0.7496654317954946,-0.08056645625582416,0.31370927589092445,-0.10124279483962424,-0.9420573652715782,-0.010561251987534595
0.095168113,1.936602752703233,2.62274372927547,1.5537753943982984,0.7485968601519866,-0.08995529152492304,0.3135977868695595,-0.11304115320249056,-0.9407145585415467,-0.011796202788905325
0.105222463,1.9441234937064797,2.6217917635901853,1.556927799097762,0.7474005847906426,-0.09940613339906354,0.31347292688552214,-0.12491743136330599,-0.9392112745867992,-0.013040722280738923
0.11527729,1.9516319628628618,2.6207448024261497,1.560079034976654,0.7460849345900313,-0.1088415540156219,0.3133355498278267,-0.13677433060030975,-0.9375579797848255,-0.014284780340706323
0.125382661,1.9591642417890014,2.6195970773286428,1.563244656312048,0.744642660696164,-0.11830689487128153,0.31318488178756837,-0.1486688287186552,-0.9357455649570503,-0.01553451755126574
0.135114431,1.9664037123381355,2.6184014600984127,1.5662917449423186,0.7431402037733656,-0.12740428186849734,0.3130278495671709,-0.1601009423815818,-0.9338575219046509,-0.01673745992549892
0.145095348,1.9738127641441392,2.617083367646913,1.5694151957695557,0.7414838399484125,-0.1367147709580203,0.31285464012191194,-0.17180084803157109,-0.931776073734993,-0.01797054888674235
0.155836582,1.9817670632015885,2.615561176290787,1.5727745784928755,0.7395709978757066,-0.14671043795135572,0.3126544908120037,-0.1843617736291681,-0.9293723254937568,-0.019296780027183175
0.165211677,1.9886923492714905,2.614144941901471,1.5757048790774915,0.7377913052544125,-0.1554130090878405,0.31246815840215136,-0.19529774704905736,-0.9271358977878748,-0.020453616329040785
0.175194263,1.996047490481333,2.612547363983933,1.5788230797698988,0.7357837296347027,-0.16465575212422326,0.3122578333656048,-0.2069125204979047,-0.9246131038605122,-0.02168463262013125
0.185117721,2.0033386324580333,2.6108679268347137,1.58192066949311,0.7336732866706414,-0.1738180713523362,0.3120365785115388,-0.21842623040865836,-0.921961043015826,-0.02290751202673027
0.195542335,2.010974806223066,2.609005897134842,1.5851722624141351,0.7313333911402883,-0.18341397031304105,0.3117910847424083,-0.23048479268047445,-0.9190206435724961,-0.024191189458886268
0.205124139,2.017971549721925,2.6072063153085745,1.5881586549248374,0.729071969922314,-0.1922063375030681,0.31155364040922745,-0.24153360714921562,-0.9161788578584721,-0.025370169965566586
0.215139389,2.025261081624531,2.605235423444763,1.5912776495524503,0.7265952741621657,-0.20136663345240224,0.31129338491814973,-0.2530447745328702,-0.9130665501763686,-0.02660149968971311
0.225165844,2.032533344589711,2.6031705887832057,1.5943974609056013,0.7240005264007151,-0.21050522861495485,0.3110204907235841,-0.2645286719035928,-0.9098058939742518,-0.027833151844178197
0.235390901,2.0399222592526116,2.600970659786217,1.597576186276186,0.7212360140905721,-0.21979041262414292,0.31072947839294135,-0.2761967782517907,-0.9063319053485304,-0.029088062320473264
0.245270967,2.04703445520301,2.5987549362476123,1.6006447745912622,0.7184516537740653,-0.22872786164360798,0.3104361009705234,-0.28742790792434453,-0.9028329749824164,-0.030299492430057577
0.255890846,2.054647890275963,2.5962750353122703,1.6039398353464203,0.7153353183500247,-0.23829518632111674,0.31010741543735026,-0.2994505626928925,-0.8989168723927015,-0.03160033027529621
0.265625,2.061596713922929,2.593912903774292,1.6069569527447578,0.7123669763154146,-0.24702733564927704,0.3097940147539546,-0.3104237051646515,-0.8951867437809922,-0.03279144048142557
0.275561809,2.068659859104232,2.5914141092391594,1.610033677788107,0.7092268984936538,-0.25590314565440453,0.3094621365604019,-0.3215773769673584,-0.8912408056143747,-0.03400608284257681
0.28509593,2.075406936972305,2.588933849882414,1.6129825640338316,0.7061101126639941,-0.2643817737598196,0.3091323677795684,-0.33223193527475514,-0.8873241370282661,-0.03517025646934141
0.295498848,2.0827343564227814,2.5861355735682277,1.61619651673977,0.7025936949394493,-0.2735896806059743,0.30875989345625726,-0.34380293227588266,-0.8829052761921128,-0.03643907414019839
0.305105447,2.089467864338405,2.583466631321347,1.6191609497958432,0.699239803197187,-0.2820512562062189,0.308404215447685,-0.35443606177329195,-0.8786906515287422,-0.037609385401676534
