timestamp,obs_dx,obs_dy,obs_dz
2.6941e-05,1.0184216057029598,-0.6788987811755504,-2.833652826021669
0.005588054,1.346206500752717,-0.8819604778776855,-1.5834523442017123
0.015152454,1.1328809173734988,-0.9221092413670049,-2.1972486074855535
0.025244236,0.4987601982643667,-0.8587864607267166,-1.9063432558666435
0.035201072,-0.19593204731418742,-0.7752545327221172,-2.095710453656582
0.045303583,-0.7478950691749154,-0.6914086727338433,-2.0745316240426264
0.055969953,-1.0777169335027814,-0.5908722878581414,-2.1181083038160815
0.065120935,-1.2908680283876235,-0.5232445944262223,-2.1601289625162057
0.07514596,-1.4274319798319626,-0.47928205460909334,-2.206403394115527
0.085194826,-1.5247456048228405,-0.4514584549658697,-2.250329728492135
0.095168113,-1.5603859260248916,-0.4251343045158208,-2.145281434652791
0.105222463,-1.6086022313785826,-0.4094362789853729,-2.2538609441486823
0.11527729,-1.6553384460866578,-0.3988811470276149,-2.2641180897206246
0.125382661,-1.6705692875076634,-0.32660194772900797,-1.68932047241056
0.135114431,-1.6971905623032302,-0.2993586012216703,-1.9920519414301465
0.145095348,-1.7242389408019383,-0.2934048286527866,-1.8805734260477653
0.155836582,-1.6945788593136601,-0.25506685404198515,-1.2822029867719298
0.165211677,-1.6964415822645673,-0.2463824708240583,-1.553743409766701
0.175194263,-1.7062111821470947,-0.24890067561613016,-1.4221293172266543
0.185117721,-1.7163508692832679,-0.2532709721573813,-1.4621807132117708
0.195542335,-1.5406627638446664,-0.19761967552600215,-0.951298743029733
0.205124139,-1.487069845734795,-0.1787167920253978,-1.1485557464876868
0.215139389,-1.4720426769188664,-0.17606421654822213,-1.0292386263182336
0.225165844,-1.0754820835068035,-0.10267167382196385,-0.8060602139833388
0.235390901,-0.9623904804604382,-0.08316411488615821,-0.8618448577373233
0.245270967,-0.941162595668019,-0.08745027074792128,-0.7894418777298327
0.255890846,-0.13747201722721103,-0.0007823842303554956,-0.7308989714850056
0.265625,0.05506478298923491,0.016647792485531596,-0.700054364273273
0.275561809,-0.03477205685618877,0.004548668318418669,-0.6506776497570613
0.28509593,-0.23595224302813808,-0.015952918692382904,-0.6038998747007323
0.295498848,0.27084756906382595,0.04856198168832286,-0.7065582996013146
0.305105447,0.29679006385356976,0.06104355250759508,-0.5961047656624512
0.315343141,0.1213337972725745,0.05253043683209127,-0.5768308808895151
0.32553935,0.5974426840634651,0.13149789552174498,-0.7605321770164666
0.335119724,0.6020827302776638,0.14645089131504044,-0.6250801500007293
0.345152139,0.4023825345794343,0.13477961414365186,-0.6305192449324257
0.355674505,0.8110120394413031,0.19968691123781435,-0.7498864456758514
0.365290641,0.7976195677042697,0.20708706448699388,-0.6517777984782132
0.375783443,0.6010564064317234,0.19217318934785385,-0.6500621272677889
0.385123968,0.34127150508985743,0.1726744526173133,-0.6052438630691895
0.395151138,0.7240710288637228,0.2394653255442265,-0.667789383614676
0.405119657,0.7356709184096675,0.2548818780148068,-0.594655864676245
0.415168047,0.5924170597083112,0.2491884543107239,-0.5805181748014431
0.425187826,0.8804096166046174,0.28466592170307486,-0.6364793934954248
0.43560791,0.8616726888012871,0.28868376698597864,-0.5667000073621868
0.445178747,0.7184587807188847,0.2818076329083347,-0.5526516291460937
0.455585718,1.0151001690239485,0.34285194483744835,-0.50635515200296
0.465178728,1.0163705682609407,0.35816484492979583,-0.4759114548018926
0.475132465,0.902038995756515,0.35478063591895037,-0.43542868988830186
0.485239744,0.7428892320653437,0.34618374086282366,-0.3957892439076603
0.495269537,0.9229230785565866,0.3733766129353034,-0.2500665170542461
0.505213976,0.9034422855532895,0.3812395161095068,-0.2468805318737988
0.515078544,0.8139553635149955,0.38271183220483407,-0.17081900500035935
0.525210619,0.9468798784597303,0.38191008915934815,-0.13878454894012981
0.535357952,0.9253857322222037,0.3848935557519415,-0.07124743497921249
0.545265674,0.8549625772567673,0.3918177063530287,-0.020656115429609177
0.555376053,0.7707451867861705,0.40210203671042366,0.038217594996186856
0.565162658,0.8927733259123982,0.4231402153900371,0.10883265000915632
0.575151205,0.8933930331569341,0.4396203929583734,0.1602706656798554
0.585160732,0.8592147928972145,0.4539058363485481,0.2194212489241283
0.595358133,0.9161370796676656,0.4103716974500351,0.19409530805905506
0.605629444,0.904524688177884,0.4079982129967829,0.2877212636977177
0.615703106,0.8795343948084402,0.42492313127136505,0.3204825890069695
0.625114679,0.8778148643962084,0.3942380540891002,0.06703793067201944
0.635257244,0.86076452607259,0.40620783341828587,0.26582944364651195
0.645335674,0.8531559254958225,0.43496264848321253,0.23868894589854114
0.655147552,0.8505946466642248,0.4686031385223477,0.3139453777709261
0.665121555,0.8091723079240793,0.3974352296600695,-0.07670971620231687
0.675157785,0.7982551652096501,0.3976734220324828,0.17324745478454437
0.685110092,0.8188964136101156,0.4282039091161935,0.10356645514225886
0.69511795,0.7754810155928755,0.38089001089737407,-0.10135735583555708
0.705485344,0.7850818750140776,0.3979724042905258,0.04068294536963327
0.715746402,0.8289208205636223,0.4395738311990667,0.0057581171506101946
0.72722435,0.721832462984636,0.3729074870787465,-0.2256930831701174
0.735250711,0.7253654624733257,0.38622417215183646,-0.08664945912555819
0.745122671,0.7866701477539491,0.43120256126660494,-0.1357971158422231
0.759932518,0.8612223949672031,0.4838817246599454,-0.097307914008667
0.766039848,0.928221814311845,0.5324623926536384,-0.09843125800692412
0.775182247,0.8255941977219081,0.4632708254618898,-0.12445080169479814
0.785648107,0.8220604434136942,0.4652966306530167,-0.09403230929314015
0.795249939,0.8719563576015326,0.4964261608533632,-0.0963826353861415
0.805873871,0.7187620926388907,0.38278321120620784,-0.059547796084280534
0.815137863,0.7231361633977342,0.3815342622142628,-0.06318893300384329
0.825358152,0.8026571775886018,0.42747114744893633,-0.05188205194252485
0.835145712,0.6089340860966865,0.3344441200095312,-0.07676929094946452
0.845218897,0.6260607552772063,0.35202376396119617,-0.054066258898921776
0.85512042,0.7354728792602675,0.41201465333338316,-0.06025051974175462
0.86522007,0.8619374291467894,0.4817431556915988,-0.052272163293482346
0.875204086,0.5601937050193917,0.336415153616958,-0.0063173753912289
0.885114669,0.5464433879835081,0.33168138615480747,-0.020893206768822864
0.895267248,0.663308346165305,0.38495670245697344,-0.012568164269303416
0.905093193,0.4373337765105163,0.26699641468827395,-0.0013778800084349608
