timestamp,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_ax,ref_ay,ref_az
2.3604e-05,1.546389796739624,2.987030982531284,1.815261412861847,1.2566370608831137,-3.7273942759864425e-05,0.6283185304415568,-4.6839817897886615e-05,-1.5791367034796238,-2.3419908948943307e-05
0.00483346,1.5524340027027246,2.987012536867103,1.8182835158433972,1.256613881377881,-0.0076326471629440075,0.6283069406889406,-0.009591467301819149,-1.5791075752542827,-0.0047957336509095744
0.015413761,1.5657284272623793,2.9868434000064457,1.8249307281232245,1.2564013377303238,-0.024338913775069956,0.6282006688651619,-0.030585181084846074,-1.5788404850295894,-0.015292590542423037
0.02487874,1.577618589172643,2.9865423180983326,1.8308758090783566,1.2560229870460606,-0.03928053189798134,0.6280114935230303,-0.049361372175919085,-1.5783650355375247,-0.024680686087959543
0.034945965,1.5902604165774104,2.9860669008862133,1.83719672278074,1.2554255601576674,-0.055166720739088,0.6277127800788337,-0.06932454583862342,-1.5776142867680714,-0.03466227291931171
0.044982195,1.6028563308878245,2.98543379739985,1.843494679935947,1.2546299788529789,-0.07099521348422547,0.6273149894264894,-0.08921521644883271,-1.5766145298152145,-0.044607608224416354
0.054910898,1.6153084588096953,2.9846512156522698,1.8497207438968826,1.2536465576253661,-0.08664301892458946,0.6268232788126831,-0.10887882869533266,-1.5753787262535934,-0.05443941434766633
0.06495738,1.627897367223834,2.983701279395273,1.8560151981039519,1.2524528325188224,-0.10246270780081827,0.6262264162594112,-0.1287584360375873,-1.573878647043544,-0.06437921801879365
0.074848175,1.640278504491442,2.9826108842783645,1.862205766737756,1.2510826016033068,-0.11802130375402026,0.6255413008016534,-0.1483099443362878,-1.5721567640923817,-0.0741549721681439
0.084897518,1.652843239750125,2.981345494793018,1.8684881343670974,1.2494924662788685,-0.1338106157472116,0.6247462331394342,-0.16815137896150664,-1.5701585411109942,-0.08407568948075332
0.09488225,1.6653103780100298,2.9799311993607907,1.8747217034970498,1.2477152102229125,-0.14947728373465397,0.6238576051114563,-0.1878386945837384,-1.5679251752834187,-0.0939193472918692
0.10492158,1.6778268046473426,2.9783515742999795,1.8809799168157062,1.2457301948283244,-0.16520588932384492,0.6228650974141622,-0.20760384329182383,-1.565430731371058,-0.10380192164591191
0.114818096,1.6901447093291795,2.976639994756922,1.8871388691566247,1.2435793605409227,-0.18068502486627622,0.6217896802704613,-0.22705549869343294,-1.562727913292502,-0.11352774934671647
0.124875784,1.7026404255657117,2.9747437300820154,1.8933867272748908,1.2411964440721432,-0.196387604998289,0.6205982220360716,-0.24678794284748753,-1.559733452143528,-0.12339397142374377
0.134996176,1.7151888433922688,2.9726763894176886,1.8996609361881693,1.2385985471747365,-0.21215641190152396,0.6192992735873682,-0.2666036100167191,-1.5564688386204573,-0.13330180500835956
0.144983769,1.727545839851214,2.970479883720991,1.905839434417642,1.2358383367106116,-0.22768467161986658,0.6179191683553058,-0.2861169966783909,-1.5530002558538745,-0.14305849833919546
0.154981852,1.7398872288688174,2.9681259141419964,1.9120101289264437,1.2328802512961539,-0.2431933184489854,0.6164401256480769,-0.3056057370565822,-1.549283016091174,-0.1528028685282911
0.16584301,1.753259295268124,2.965393256115858,1.918696162126097,1.2294462919442781,-0.2599971526743361,0.6147231459721391,-0.3267220579183832,-1.5449677755021425,-0.1633610289591916
0.175279617,1.7648462777885108,2.962871034128998,1.9244896533862903,1.226276774318421,-0.274557784339664,0.6131383871592105,-0.34501948730695164,-1.5409848421866161,-0.17250974365347582
0.18496418,1.7767057596918119,2.9601398634267504,1.9304193943379409,1.2228446839928686,-0.2894608488287809,0.6114223419964343,-0.36374723047294555,-1.5366719502853312,-0.18187361523647277
0.194876671,1.788809012942693,2.957195165788904,1.9364710209633813,1.2191442678064282,-0.3046702454277828,0.6095721339032141,-0.38285992192132867,-1.5320218701627129,-0.19142996096066434
0.20495224,1.8010728237881948,2.954047759563119,1.9426029263861322,1.215189120495713,-0.32008140465068013,0.6075945602478565,-0.4022261557605114,-1.5270516854686296,-0.2011130778802557
0.21497345,1.813229970849103,2.9507635655664535,1.9486814999165865,1.2110620806025578,-0.3353585262087443,0.6055310403012789,-0.42142395290243645,-1.5218654941848662,-0.21071197645121822
0.224968434,1.825313148923284,2.947335734634367,1.9547230889536769,1.206754541212961,-0.35054269559668955,0.6033772706064805,-0.44050494290244924,-1.5164524805443038,-0.22025247145122462
0.23485446,1.8372213230566636,2.9437962464124867,1.9606771760203667,1.2023066891348302,-0.3655069485467272,0.6011533445674151,-0.4593095777561683,-1.5108631447791399,-0.22965478887808416
0.24502182,1.8494215351199395,2.940002014957411,1.9667772820520046,1.1975387172687164,-0.38083818718281726,0.5987693586343582,-0.4785753804239973,-1.5048715346242976,-0.23928769021199864
0.254949808,1.8612867916451759,2.936146993258496,1.9727099103146228,1.1926943541292203,-0.39574850827587366,0.5963471770646102,-0.49731224250744166,-1.4987839283641526,-0.24865612125372083
0.264946222,1.8731842971650354,2.932116146898966,1.9786586630745526,1.1876290432048808,-0.41069935465076746,0.5938145216024404,-0.516100030161968,-1.4924186709289313,-0.258050015080984
