timestamp,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_ax,ref_ay,ref_az
2.3126e-05,3.2019652838408095,2.007472579180067,1.501190185546875,-4.3822938498713376e-05,1.5079644730863315,0.0,-1.894964044208969,-5.50695286585101e-05,0.0
0.006985426,3.201919051144506,2.0179713449545367,1.501190185546875,-0.013236961110032686,1.5079063753667068,0.0,-1.8948910364613034,-0.01663405591165299,0.0
0.016605854,3.2017040215040256,2.0324769265515608,1.501190185546875,-0.03146521254253603,1.5076361611511713,0.0,-1.8945514752635348,-0.039540352226909034,0.0
0.026972532,3.201276040602054,2.0481035384849524,1.501190185546875,-0.05110219224271269,1.507098344488168,0.0,-1.893875634912547,-0.0642169086928158,0.0
0.036649942,3.2006928341473913,2.0626849805945873,1.501190185546875,-0.06942577280686216,1.5063654656427696,0.0,-1.892954672193877,-0.08724299912793287,0.0
0.046676636,3.199901589131945,2.0777840611193508,1.501190185546875,-0.08839983698788527,1.5053711578316835,0.0,-1.891705188147991,-0.11108651138387024,0.0
0.057020187,3.1988860522134193,2.0933485635806877,1.501190185546875,-0.10795876762361135,1.5040949965026076,0.0,-1.8901015165255028,-0.135664988502778,0.0
0.066659927,3.1977575658368607,2.107840990454627,1.501190185546875,-0.12617048834355374,1.5026768986984984,0.0,-1.8883194822681184,-0.158550511711978,0.0
0.076598167,3.1964104337005503,2.12276673610772,1.501190185546875,-0.14492673350079638,1.5009840425293592,0.0,-1.8861921764662977,-0.18212030450994704,0.0
0.086563349,3.194872597376529,2.1377148817457536,1.501190185546875,-0.16371112730929122,1.4990515404101719,0.0,-1.8837637226820232,-0.20572546994630905,0.0
0.096503734,3.193152220745374,2.152605479811153,1.501190185546875,-0.18242320470521764,1.496889651375834,0.0,-1.8810470127987626,-0.22923975989848747,0.0
0.106637478,3.1912070569964524,2.1677623958790786,1.501190185546875,-0.20146994717324698,1.494445286518378,0.0,-1.8779753333272118,-0.2531746023834386,0.0
0.116554498,3.189116781523066,2.1825700067091187,1.501190185546875,-0.2200777397335948,1.4918185688899102,0.0,-1.8746745026053522,-0.27655784414628315,0.0
0.127207517,3.186665985376634,2.198446210990573,1.501190185546875,-0.2400283664285984,1.4887388076222794,0.0,-1.8708043604560722,-0.30162854105009745,0.0
0.137181043,3.184179074516434,2.2132787959987463,1.501190185546875,-0.25866754246676765,1.485613663266864,0.0,-1.86687718823672,-0.32505122045428925,0.0
0.146612882,3.181656383682796,2.227276078779571,1.501190185546875,-0.27625704676855045,1.4824435564707705,0.0,-1.8628935145480392,-0.347154843452196,0.0
0.156544685,3.178820846969291,2.241981912330597,1.501190185546875,-0.29473694222807734,1.4788803159475181,0.0,-1.8584158144477099,-0.37037736497809876,0.0
0.166557789,3.1757765299426213,2.2567711367936765,1.501190185546875,-0.31332162979827766,1.4750547143450436,0.0,-1.853608421691752,-0.39373157215401994,0.0
0.17657876,3.1725437576399003,2.2715324576728815,1.501190185546875,-0.331871252690835,1.4709922928582608,0.0,-1.848503432292287,-0.41704171575646765,0.0
0.186546802,3.169143903394029,2.2861742684333817,1.501190185546875,-0.35027069473901046,1.466719910009419,0.0,-1.8431345976637894,-0.44016313654394723,0.0
0.196557998,3.1655450053281626,2.300835444435246,1.501190185546875,-0.36869447186718846,1.4621974013195218,0.0,-1.8374514456333984,-0.4633151376948511,0.0
0.206623316,3.1617410017359777,2.315529064775622,1.501190185546875,-0.38715901975357336,1.457417149423747,0.0,-1.8314444039381683,-0.48651837289154065,0.0
0.216594696,3.1577895454330043,2.3300369581413083,1.501190185546875,-0.40539017624025475,1.4524516029867856,0.0,-1.8252045142552016,-0.5094283198055423,0.0
0.226695299,3.153601865726238,2.344681215094083,1.501190185546875,-0.42379269226430216,1.4471892094658398,0.0,-1.818591595524921,-0.5325536034650287,0.0
0.236947536,3.149161589526621,2.3594897438850007,1.501190185546875,-0.44240163836830987,1.4416093938303896,0.0,-1.8115797924014345,-0.5559382948135883,0.0
0.246636867,3.144790082189256,2.3734315330427265,1.501190185546875,-0.4599214073266338,1.4361159956959173,0.0,-1.804676584712434,-0.5779542857944125,0.0
0.258512497,3.139201173518284,2.3904449283563816,1.501190185546875,-0.4813010704186329,1.4290927659269939,0.0,-1.7958509338938247,-0.6048207627968323,0.0
0.266599893,3.13525003898758,2.4019825892458004,1.501190185546875,-0.4957997226945566,1.4241276238409915,0.0,-1.7896115523332587,-0.6230403065876302,0.0
0.277121067,3.1299347466338414,2.4169311639994415,1.501190185546875,-0.5145846557456272,1.4174482304769167,0.0,-1.7812179790840532,-0.6466461496561979,0.0
0.289953708,3.1231848933324224,2.4350667373137607,1.501190185546875,-0.5373744893027886,1.4089661146590982,0.0,-1.7705590379879907,-0.675284699128083,0.0
0.296735048,3.119500107594258,2.4446057730238437,1.501190185546875,-0.5493615951064398,1.40433567633707,0.0,-1.764740257581837,-0.6903481405403046,0.0
0.307302713,3.1135962712095075,2.4594073388765203,1.501190185546875,-0.5679617913241978,1.3969166967313393,0.0,-1.7554172928512384,-0.7137218364575194,0.0
0.31720972,3.1078834701890363,2.47321121986605,1.501190185546875,-0.5853082597672911,1.389737779244406,0.0,-1.7463959990761677,-0.7355200515881392,0.0
0.326771736,3.1022070405128974,2.4864659702851837,1.501190185546875,-0.6019646703840579,1.382604567336735,0.0,-1.7374321406259126,-0.756451114479663,0.0
0.336662292,3.0961684491116213,2.5001033473978973,1.501190185546875,-0.6191019038846716,1.3750162495830232,0.0,-1.7278963793026458,-0.7779863972270153,0.0
0.346613645,3.0899221529176675,2.513747741575676,1.501190185546875,-0.636247955289309,1.3671669222889944,0.0,-1.7180326237176289,-0.7995327608793681,0.0
0.356589794,3.0834895235396473,2.527346659599878,1.501190185546875,-0.65333685967395,1.3590834418100932,0.0,-1.7078746225624477,-0.8210073114684429,0.0
0.366545677,3.076900507063343,2.540836493923391,1.501190185546875,-0.6702886854375069,1.3508034395075572,0.0,-1.6974696648003065,-0.8423096039819326,0.0
