timestamp,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r
6.0797e-05,1.953190565109253,2.04437255859375,1.51324462890625,0.05199888586873302,-0.04540296563545064,0.48730409195760627,0.008256094619310692,0.007497664814535908,-0.00015416079652550663,0.01959124766290188,-0.014727127738296986,0.000891795556526633
0.004102945,1.953190565109253,2.04437255859375,1.51324462890625,0.05199888586873302,-0.04540296563545064,0.48730409195760627,0.008256094619310692,0.007497664814535908,-0.00015416079652550663,0.01959124766290188,-0.014727127738296986,0.000891795556526633
0.010796785,1.9526770114898682,2.0448925495147705,1.528717041015625,0.05161708115864164,-0.047529330656842415,0.4747929147555693,0.008410245373135429,0.007193361349260008,-6.947168672098987e-05,0.010817550122737885,-0.010582379065454006,-0.001096319989301263
0.019173622,1.9526770114898682,2.0448925495147705,1.528717041015625,0.05161708115864164,-0.047529330656842415,0.4747929147555693,0.008410245373135429,0.007193361349260008,-6.947168672098987e-05,0.010817550122737885,-0.010582379065454006,-0.001096319989301263
0.028896332,1.9526770114898682,2.0448925495147705,1.528717041015625,0.05161708115864164,-0.047529330656842415,0.4747929147555693,0.008410245373135429,0.007193361349260008,-6.947168672098987e-05,0.010817550122737885,-0.010582379065454006,-0.001096319989301263
0.038888216,1.9526770114898682,2.0448925495147705,1.528717041015625,0.05161708115864164,-0.047529330656842415,0.4747929147555693,0.008410245373135429,0.007193361349260008,-6.947168672098987e-05,0.010817550122737885,-0.010582379065454006,-0.001096319989301263
0.049436569,1.952401876449585,2.04510498046875,1.543792724609375,0.0544500681438835,-0.05070914400310248,0.4665318983869791,0.008614696339549546,0.006931189708763205,0.00020788635839999792,0.008571243844926357,0.004751585423946382,0.012619733810424805
0.058865309,1.952401876449585,2.04510498046875,1.543792724609375,0.0544500681438835,-0.05070914400310248,0.4665318983869791,0.008614696339549546,0.006931189708763205,0.00020788635839999792,0.008571243844926357,0.004751585423946382,0.012619733810424805
0.068846226,1.952401876449585,2.04510498046875,1.543792724609375,0.0544500681438835,-0.05070914400310248,0.4665318983869791,0.008614696339549546,0.006931189708763205,0.00020788635839999792,0.008571243844926357,0.004751585423946382,0.012619733810424805
0.080661535,1.952721357345581,2.0451388359069824,1.559112548828125,0.063292833021623,-0.04947345570144558,0.4843249477316017,0.0013041386430684711,0.03293896985759267,0.001110534308301415,-0.3464703857898712,1.2145123481750488,0.03260450065135941
0.088807583,1.952721357345581,2.0451388359069824,1.559112548828125,0.063292833021623,-0.04947345570144558,0.4843249477316017,0.0013041386430684711,0.03293896985759267,0.001110534308301415,-0.3464703857898712,1.2145123481750488,0.03260450065135941
0.098701716,1.952721357345581,2.0451388359069824,1.559112548828125,0.063292833021623,-0.04947345570144558,0.4843249477316017,0.0013041386430684711,0.03293896985759267,0.001110534308301415,-0.3464703857898712,1.2145123481750488,0.03260450065135941
0.108619213,1.952721357345581,2.0451388359069824,1.559112548828125,0.063292833021623,-0.04947345570144558,0.4843249477316017,0.0013041386430684711,0.03293896985759267,0.001110534308301415,-0.3464703857898712,1.2145123481750488,0.03260450065135941
0.118605137,1.9546623229980469,2.0451486110687256,1.578887939453125,0.09118853801097734,-0.045901858931026794,0.49802601239762695,-0.00594504839653443,0.0581479785787656,0.0016876710588894896,-0.5021962523460388,1.8165816068649292,0.048858676105737464
0.12872982,1.9546623229980469,2.0451486110687256,1.578887939453125,0.09118853801097734,-0.045901858931026794,0.49802601239762695,-0.00594504839653443,0.0581479785787656,0.0016876710588894896,-0.5021962523460388,1.8165816068649292,0.048858676105737464
0.138623476,1.9546623229980469,2.0451486110687256,1.578887939453125,0.09118853801097734,-0.045901858931026794,0.49802601239762695,-0.00594504839653443,0.0581479785787656,0.0016876710588894896,-0.5021962523460388,1.8165816068649292,0.048858676105737464
0.148731232,1.9577689170837402,2.0452444553375244,1.594696044921875,0.08910154742227192,-0.049758756199083244,0.5000808327355846,-0.030098534076624012,0.1512041866927699,0.002290122756810413,-0.5454111099243164,2.2595348358154297,0.06096428632736178
0.158763647,1.9577689170837402,2.0452444553375244,1.594696044921875,0.08910154742227192,-0.049758756199083244,0.5000808327355846,-0.030098534076624012,0.1512041866927699,0.002290122756810413,-0.5454111099243164,2.2595348358154297,0.06096428632736178
0.168613672,1.9577689170837402,2.0452444553375244,1.594696044921875,0.08910154742227192,-0.049758756199083244,0.5000808327355846,-0.030098534076624012,0.1512041866927699,0.002290122756810413,-0.5454111099243164,2.2595348358154297,0.06096428632736178
0.179040194,1.9577689170837402,2.0452444553375244,1.594696044921875,0.08910154742227192,-0.049758756199083244,0.5000808327355846,-0.030098534076624012,0.1512041866927699,0.002290122756810413,-0.5454111099243164,2.2595348358154297,0.06096428632736178
0.188801527,1.9626219272613525,2.0455098152160645,1.609954833984375,0.10926477052732267,-0.04479531497903348,0.49299929228460393,-0.04706327397138932,0.22990803876654195,0.0011443557886888671,-0.40701815485954285,2.0612502098083496,0.05451428517699217
